VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-01-04 16:16:00,2015-01-04 17:52:00,5,19.87,-73.976365,40.737346,1,N,-73.995157,40.72156,3,59.62,1.0,0.5,2.31,0.0,0.3,63.73
2,2015-01-08 22:01:00,2015-01-08 23:22:00,4,15.25,-73.951635,40.722159,1,N,-73.940039,40.734876,1,41.23,0.0,0.5,7.72,0.0,0.3,49.75
2,2015-01-07 22:57:00,2015-01-07 23:31:00,5,18.43,-73.923855,40.777167,1,N,-73.936949,40.757658,1,51.41,1.0,0.5,6.9,10.0,0.3,70.11
2,2015-01-08 18:19:00,2015-01-08 18:38:00,5,19.48,-73.922312,40.731424,1,N,-73.937512,40.732703,1,51.59,0.5,0.5,7.82,5.0,0.3,65.71
1,2015-01-25 01:31:00,2015-01-25 01:48:00,2,12.24,-73.949847,40.798868,1,N,-73.951671,40.797834,1,38.45,0.0,0.5,1.85,0.0,0.3,41.1
1,2015-01-01 14:16:00,2015-01-01 15:58:00,6,4.73,-73.917244,40.749061,1,N,-73.927491,40.740976,1,13.51,0.0,0.5,1.82,0.0,0.3,16.13
1,2015-01-25 22:08:00,2015-01-25 22:29:00,2,9.87,-73.991104,40.746053,1,N,-73.990034,40.729891,1,30.29,1.0,0.5,6.03,0.0,0.3,38.12
2,2015-01-15 04:55:00,2015-01-15 05:29:00,2,14.58,-73.970228,40.785657,1,N,-73.988308,40.78834,1,45.28,0.5,0.5,6.21,0.0,0.3,52.79
1,2015-01-30 03:29:00,2015-01-30 05:07:00,2,6.81,-73.931522,40.745044,1,N,-73.948423,40.731549,1,25.59,0.0,0.5,4.05,0.0,0.3,30.44
2,2015-01-31 09:45:00,2015-01-31 10:15:00,4,5.17,-74.009099,40.712894,1,N,-74.018202,40.71486,2,21.53,1.0,0.5,0.57,0.0,0.3,23.9
2,2015-01-03 20:33:00,2015-01-03 20:40:00,4,19.1,-73.918438,40.767846,2,N,-73.926048,40.755695,1,52.87,0.0,0.5,9.28,0.0,0.3,62.95
1,2015-01-17 20:09:00,2015-01-17 21:02:00,1,8.05,-74.008602,40.732076,1,N,-73.991921,40.730791,1,26.35,0.0,0.5,0.02,0.0,0.3,27.17
2,2015-01-08 21:20:00,2015-01-08 22:25:00,5,3.92,-73.949287,40.727569,1,N,-73.940979,40.723804,1,17.54,1.0,0.5,3.46,0.0,0.3,22.8
1,2015-01-22 21:19:00,2015-01-22 22:02:00,2,2.16,-73.938402,40.771999,1,N,-73.919232,40.790392,1,6.46,1.0,0.5,1.09,0.0,0.3,9.35
2,2015-01-11 08:22:00,2015-01-11 10:13:00,5,6.92,-73.910805,40.791559,3,N,-73.928388,40.801524,1,24.34,0.0,0.5,1.51,0.0,0.3,26.65
1,2015-01-30 23:00:00,2015-01-30 23:48:00,6,11.1,-73.954733,40.787685,1,N,-73.949792,40.781993,2,30.13,0.0,0.5,4.38,0.0,0.3,35.31
1,2015-01-04 16:47:00,2015-01-04 16:54:00,6,5.92,-73.922985,40.715994,1,N,-73.92259,40.728427,1,18.09,0.0,0.5,2.04,10.0,0.3,30.93
2,2015-01-05 02:01:00,2015-01-05 03:44:00,6,8.85,-73.942383,40.793056,1,N,-73.959653,40.789773,1,25.45,0.0,0.5,4.68,0.0,0.3,30.93
2,2015-01-30 17:39:00,2015-01-30 18:56:00,2,11.93,-73.939467,40.703238,1,N,-73.957312,40.686024,1,35.37,0.0,0.5,5.27,0.0,0.3,41.44
2,2015-01-19 20:41:00,2015-01-19 21:20:00,2,3.96,-73.946022,40.718651,1,N,-73.955543,40.737829,2,18.62,0.0,0.5,3.16,0.0,0.3,22.58
1,2015-01-01 18:20:00,2015-01-01 19:06:00,6,14.59,-73.997686,40.711105,6,N,-73.998764,40.723188,2,39.16,0.5,0.5,2.73,0.0,0.3,43.19
1,2015-01-30 00:18:00,2015-01-30 02:05:00,6,5.75,-73.980694,40.792314,1,N,-73.989727,40.776857,1,24.27,0.0,0.5,3.7,0.0,0.3,28.77
1,2015-01-01 01:02:00,2015-01-01 01:15:00,3,13.57,-73.947836,40.796086,1,Y,-73.967239,40.781262,1,35.67,0.0,0.5,3.48,0.0,0.3,39.95
2,2015-01-07 21:26:00,2015-01-07 21:38:00,2,2.01,-73.984664,40.701366,1,N,-73.982775,40.690613,1,8.95,0.0,0.5,1.54,0.0,0.3,11.29
2,2015-01-25 05:37:00,2015-01-25 06:31:00,3,1.27,-73.976194,40.787942,1,Y,-73.971973,40.787333,1,13.04,0.0,0.5,2.32,0.0,0.3,16.16
1,2015-01-26 04:48:00,2015-01-26 05:59:00,5,12.47,-73.934305,40.770285,1,N,-73.916655,40.773837,1,36.29,0.0,0.5,5.85,0.0,0.3,42.94
1,2015-01-13 10:07:00,2015-01-13 10:51:00,5,15.37,-73.9249,40.713045,1,N,-73.913849,40.721776,1,39.11,0.0,0.5,4.08,5.0,0.3,48.99
2,2015-01-10 13:49:00,2015-01-10 14:40:00,2,6.95,-73.938655,40.754991,1,N,-73.943487,40.753616,1,19.07,0.0,0.5,3.24,0.0,0.3,23.11
1,2015-01-29 18:35:00,2015-01-29 19:33:00,1,12.3,-74.011894,40.703291,1,Y,-73.994455,40.687093,1,36.94,0.0,0.5,6.5,0.0,0.3,44.24
1,2015-01-01 06:00:00,2015-01-01 07:59:00,6,15.68,-73.903591,40.766786,1,N,-73.911009,40.76923,1,46.97,0.5,0.5,9.22,0.0,0.3,57.49
1,2015-01-10 02:54:00,2015-01-10 03:50:00,6,3.79,-73.966423,40.706851,1,N,-73.949222,40.715136,1,17.38,0.0,0.5,2.58,0.0,0.3,20.76
1,2015-01-11 23:22:00,2015-01-12 01:18:00,4,4.67,-73.961462,40.798987,1,N,-73.969765,40.782242,1,15.86,0.0,0.5,1.3,10.0,0.3,27.96
1,2015-01-10 09:02:00,2015-01-10 10:36:00,3,8.9,-73.935766,40.749612,1,N,-73.930739,40.766029,1,31.8,0.0,0.5,6.1,0.0,0.3,38.7
1,2015-01-21 07:21:00,2015-01-21 09:11:00,3,7.81,-73.914424,40.78572,1,N,-73.898145,40.80148,3,24.15,1.0,0.5,0.04,0.0,0.3,25.99
2,2015-01-08 03:29:00,2015-01-08 03:52:00,2,4.3,-74.006487,40.791206,1,N,-73.998948,40.80444,1,16.87,0.0,0.5,0.67,10.0,0.3,28.34
1,2015-01-24 04:22:00,2015-01-24 05:49:00,4,1.81,-73.906556,40.786471,1,N,-73.88991,40.80281,1,11.02,0.0,0.5,2.11,0.0,0.3,13.93
2,2015-01-02 18:37:00,2015-01-02 19:13:00,4,15.77,-73.925174,40.747728,1,N,-73.925279,40.733652,2,43.75,0.0,0.5,6.69,10.0,0.3,61.24
1,2015-01-05 02:20:00,2015-01-05 03:32:00,6,15.14,-73.985824,40.791175,1,N,-73.993306,40.794142,1,38.5,0.0,0.5,3.51,0.0,0.3,42.81
1,2015-01-01 00:27:00,2015-01-01 02:11:00,2,13.81,-73.904978,40.726081,1,N,-73.910573,40.730086,1,43.94,0.0,0.5,2.02,0.0,0.3,46.76
1,2015-01-03 22:00:00,2015-01-03 23:03:00,3,1.9,-73.987744,40.79987,3,N,-73.981547,40.815074,1,5.18,1.0,0.5,0.15,0.0,0.3,7.13
1,2015-01-11 01:47:00,2015-01-11 03:28:00,5,19.57,-73.926283,40.736667,1,N,-73.92859,40.738923,1,53.27,1.0,0.5,6.94,0.0,0.3,62.01
2,2015-01-21 19:52:00,2015-01-21 20:06:00,2,7.68,-74.018127,40.73183,1,N,-74.032951,40.73227,1,22.95,0.0,0.5,0.71,0.0,0.3,24.46
1,2015-01-15 11:36:00,2015-01-15 12:36:00,2,15.74,-73.982993,40.787686,1,N,-73.993939,40.786429,1,39.51,0.0,0.5,1.36,0.0,0.3,41.67
2,2015-01-24 21:34:00,2015-01-24 22:49:00,1,3.17,-73.990623,40.721767,1,N,-73.976256,40.728877,1,13.43,0.0,0.5,1.16,0.0,0.3,15.39
1,2015-01-08 14:14:00,2015-01-08 15:08:00,6,0.81,-73.973442,40.738358,1,N,-73.984391,40.750074,2,6.59,0.0,0.5,0.44,0.0,0.3,7.83
1,2015-01-23 19:49:00,2015-01-23 20:18:00,6,15.43,-73.941329,40.75421,1,N,-73.935133,40.74924,5,46.97,0.0,0.5,8.99,0.0,0.3,56.76
2,2015-01-19 09:23:00,2015-01-19 11:22:00,5,10.57,-73.901252,40.715769,1,N,-73.89592,40.731393,1,34.35,0.0,0.5,6.16,0.0,0.3,41.31
1,2015-01-13 17:43:00,2015-01-13 18:18:00,1,5.1,-73.902333,40.732426,1,N,-73.906186,40.728275,1,16.05,0.0,0.5,2.73,0.0,0.3,19.58
1,2015-01-13 22:58:00,2015-01-13 23:07:00,5,6.28,-73.945991,40.76259,1,N,-73.965206,40.771932,1,19.84,0.0,0.5,0.46,10.0,0.3,31.1
2,2015-01-26 21:41:00,2015-01-26 21:56:00,5,6.23,-73.950252,40.778509,1,N,-73.93888,40.785184,2,23.13,0.0,0.5,4.17,0.0,0.3,28.1
1,2015-01-14 16:07:00,2015-01-14 17:23:00,3,7.23,-74.00539,40.759447,1,N,-74.021971,40.7547,2,18.41,1.0,0.5,0.26,0.0,0.3,20.47
1,2015-01-14 23:02:00,2015-01-14 23:30:00,2,10.05,-73.939962,40.723369,1,N,-73.948955,40.722316,2,29.03,0.5,0.5,3.77,0.0,0.3,34.1
2,2015-01-03 05:03:00,2015-01-03 06:47:00,6,10.84,-74.004813,40.738562,1,N,-74.017846,40.722582,2,33.09,0.5,0.5,6.53,0.0,0.3,40.92
2,2015-01-01 19:20:00,2015-01-01 21:07:00,3,13.04,-73.91511,40.772102,1,N,-73.93351,40.771263,1,38.24,0.0,0.5,2.19,0.0,0.3,41.23
1,2015-01-13 19:35:00,2015-01-13 20:22:00,5,14.58,-73.933745,40.721533,1,N,-73.926611,40.732093,6,44.55,0.0,0.5,3.66,0.0,0.3,49.01
1,2015-01-18 12:39:00,2015-01-18 13:09:00,2,6.06,-73.972647,40.717984,1,N,-73.992334,40.719554,2,19.7,0.0,0.5,2.38,0.0,0.3,22.88
1,2015-01-11 21:19:00,2015-01-11 22:33:00,2,6.76,-73.919689,40.775845,1,N,-73.937623,40.769322,2,17.94,0.0,0.5,2.74,0.0,0.3,21.48
2,2015-01-26 13:34:00,2015-01-26 14:26:00,3,5.42,-73.967157,40.788771,1,N,-73.970069,40.792432,2,17.29,0.0,0.5,2.82,0.0,0.3,20.91
2,2015-01-09 14:44:00,2015-01-09 16:12:00,1,14.79,-73.97318,40.728414,1,N,-73.958098,40.715653,2,38.07,0.0,0.5,2.5,0.0,0.3,41.37
1,2015-01-14 06:09:00,2015-01-14 07:32:00,4,2.7,-73.953948,40.712209,1,N,-73.951538,40.695596,2,7.47,1.0,0.5,1.04,5.0,0.3,15.31
1,2015-01-03 17:16:00,2015-01-03 18:20:00,2,8.13,-73.980729,40.721808,2,N,-73.977924,40.731174,3,25.92,0.0,0.5,0.03,0.0,0.3,26.75
2,2015-01-14 00:57:00,2015-01-14 01:50:00,4,2.28,-73.912635,40.724854,1,Y,-73.927152,40.711782,1,13.2,0.0,0.5,2.21,0.0,0.3,16.21
2,2015-01-26 07:33:00,2015-01-26 09:21:00,4,6.32,-73.976398,40.77302,1,N,-73.986048,40.765391,1,21.24,0.5,0.5,2.49,0.0,0.3,25.03
1,2015-01-22 05:53:00,2015-01-22 07:44:00,5,14.79,-73.996764,40.719841,1,N,-73.991652,40.699845,1,43.11,0.0,0.5,5.96,0.0,0.3,49.87
1,2015-01-27 18:49:00,2015-01-27 19:27:00,5,15.94,-73.984873,40.717436,2,N,-73.985631,40.724397,1,49.39,0.0,0.5,0.57,0.0,0.3,50.76
1,2015-01-05 23:53:00,2015-01-06 01:24:00,5,2.62,-73.948867,40.78962,1,N,-73.966648,40.769721,1,11.28,0.5,0.5,2.17,0.0,0.3,14.75
2,2015-01-27 09:53:00,2015-01-27 11:33:00,6,12.42,-73.953876,40.714465,1,Y,-73.958856,40.698895,1,40.38,0.0,0.5,3.01,0.0,0.3,44.19
2,2015-01-12 19:02:00,2015-01-12 19:34:00,1,4.25,-73.909738,40.74006,1,N,-73.923752,40.738049,1,13.33,1.0,0.5,2.36,0.0,0.3,17.49
2,2015-01-16 00:58:00,2015-01-16 02:53:00,3,7.26,-73.939552,40.712666,1,N,-73.92551,40.72993,4,21.53,0.5,0.5,0.6,5.0,0.3,28.43
1,2015-01-08 20:28:00,2015-01-08 21:15:00,1,8.8,-73.956248,40.782861,1,N,-73.955169,40.785003,2,22.61,0.0,0.5,1.37,0.0,0.3,24.78
1,2015-01-08 01:45:00,2015-01-08 03:18:00,2,1.9,-73.924632,40.796274,2,N,-73.918236,40.79698,1,7.44,1.0,0.5,0.56,0.0,0.3,9.8
1,2015-01-18 00:59:00,2015-01-18 01:06:00,2,17.78,-73.913525,40.701097,1,N,-73.909676,40.704074,2,47.17,0.5,0.5,8.4,0.0,0.3,56.87
1,2015-01-12 08:09:00,2015-01-12 10:05:00,3,10.25,-74.006015,40.784954,1,N,-73.991179,40.773493,1,29.49,1.0,0.5,2.53,0.0,0.3,33.82
1,2015-01-19 23:19:00,2015-01-20 00:10:00,4,9.32,-73.944161,40.780069,1,N,-73.935452,40.782391,1,31.46,0.0,0.5,1.8,0.0,0.3,34.06
2,2015-01-15 11:56:00,2015-01-15 12:25:00,5,6.55,-73.929318,40.726534,1,N,-73.931543,40.740511,1,21.64,0.0,0.5,1.82,0.0,0.3,24.26
2,2015-01-24 16:41:00,2015-01-24 17:08:00,5,0.57,-73.978908,40.79982,1,N,-73.989422,40.796864,2,2.5,0.0,0.5,0.12,0.0,0.3,3.42
2,2015-01-22 13:47:00,2015-01-22 15:23:00,3,3.64,-73.944048,40.772008,1,N,-73.957179,40.754619,1,15.42,1.0,0.5,0.24,0.0,0.3,17.46
1,2015-01-02 14:51:00,2015-01-02 16:43:00,4,16.73,-73.92659,40.754321,1,N,-73.945235,40.773915,1,42.94,0.0,0.5,5.29,0.0,0.3,49.03
2,2015-01-20 09:55:00,2015-01-20 11:01:00,1,19.33,-73.937301,40.798054,1,N,-73.927724,40.785296,3,49.93,0.0,0.5,8.46,0.0,0.3,59.19
2,2015-01-31 19:36:00,2015-01-31 20:11:00,3,13.67,-73.915975,40.795329,1,N,-73.928535,40.78552,1,39.66,0.0,0.5,3.34,0.0,0.3,43.8
1,2015-01-31 06:16:00,2015-01-31 07:59:00,3,12.87,-73.95552,40.744414,1,N,-73.941935,40.741454,1,40.46,0.0,0.5,4.54,10.0,0.3,55.8
2,2015-01-14 20:25:00,2015-01-14 21:30:00,4,11.79,-73.97112,40.799884,1,Y,-73.958286,40.790914,2,29.91,0.0,0.5,1.16,10.0,0.3,41.87
1,2015-01-26 20:17:00,2015-01-26 20:36:00,1,18.34,-73.946802,40.756047,1,N,-73.96278,40.746921,4,52.59,0.0,0.5,7.29,0.0,0.3,60.68
2,2015-01-07 11:57:00,2015-01-07 12:20:00,3,6.29,-73.917244,40.788265,1,N,-73.913386,40.77924,1,23.96,1.0,0.5,4.13,5.0,0.3,34.89
2,2015-01-29 23:01:00,2015-01-30 00:50:00,2,1.52,-73.994255,40.797739,1,N,-73.999255,40.800361,2,7.31,0.0,0.5,1.17,5.0,0.3,14.28
2,2015-01-17 00:13:00,2015-01-17 01:50:00,1,9.85,-73.978658,40.708777,1,N,-73.971264,40.726075,1,31.9,0.0,0.5,5.82,0.0,0.3,38.52
2,2015-01-30 06:51:00,2015-01-30 07:13:00,2,18.54,-73.915986,40.739425,1,Y,-73.925457,40.747836,1,54.82,0.0,0.5,8.86,0.0,0.3,64.48
2,2015-01-08 06:12:00,2015-01-08 07:21:00,2,14.09,-73.979102,40.795467,1,N,-73.968623,40.785979,1,40.61,0.0,0.5,2.85,0.0,0.3,44.26
1,2015-01-18 09:05:00,2015-01-18 09:15:00,3,10.98,-73.910215,40.714027,1,N,-73.928164,40.709854,1,33.39,0.0,0.5,4.63,0.0,0.3,38.82
1,2015-01-11 12:50:00,2015-01-11 13:18:00,5,8.06,-73.925166,40.728882,2,N,-73.931115,40.731792,2,26.41,1.0,0.5,1.77,0.0,0.3,29.98
1,2015-01-17 02:27:00,2015-01-17 03:09:00,4,6.46,-73.901622,40.743106,1,N,-73.908961,40.761759,1,19.81,0.5,0.5,1.41,0.0,0.3,22.52
1,2015-01-20 05:00:00,2015-01-20 06:15:00,6,12.75,-73.959451,40.791647,1,N,-73.972641,40.779237,2,40.27,0.0,0.5,3.73,0.0,0.3,44.8
2,2015-01-19 05:01:00,2015-01-19 05:20:00,1,19.65,-73.976755,40.74269,1,N,-73.98028,40.751334,1,56.96,0.0,0.5,0.53,0.0,0.3,58.29
2,2015-01-02 08:26:00,2015-01-02 09:12:00,1,5.8,-73.968039,40.764661,1,N,-73.982108,40.772742,2,18.35,0.0,0.5,1.23,0.0,0.3,20.38
2,2015-01-17 21:26:00,2015-01-17 21:37:00,6,7.1,-73.93254,40.744136,1,N,-73.938666,40.725599,1,20.69,0.5,0.5,1.35,0.0,0.3,23.34
2,2015-01-25 03:30:00,2015-01-25 05:16:00,6,14.9,-73.904956,40.702144,1,N,-73.918058,40.706196,2,46.85,0.0,0.5,5.05,0.0,0.3,52.7
2,2015-01-13 05:58:00,2015-01-13 07:19:00,5,15.91,-73.974939,40.744729,1,N,-73.985563,40.74603,1,47.79,0.0,0.5,0.01,0.0,0.3,48.6
2,2015-01-29 07:48:00,2015-01-29 08:47:00,6,2.31,-73.932731,40.734965,1,N,-73.928099,40.740317,1,10.94,1.0,0.5,2.04,0.0,0.3,14.78
1,2015-01-29 20:47:00,2015-01-29 22:16:00,1,2.51,-73.943639,40.750009,1,N,-73.936377,40.74357,1,8.26,0.0,0.5,1.09,0.0,0.3,10.15
2,2015-01-03 08:34:00,2015-01-03 09:28:00,1,13.75,-73.920129,40.745932,1,N,-73.902573,40.757149,2,40.89,0.0,0.5,2.03,0.0,0.3,43.72
1,2015-01-08 08:08:00,2015-01-08 08:20:00,4,11.32,-73.901899,40.782403,1,N,-73.911466,40.797116,1,31.26,0.0,0.5,4.53,0.0,0.3,36.59
2,2015-01-07 17:55:00,2015-01-07 19:14:00,4,7.94,-73.984319,40.725741,1,N,-73.997748,40.73958,2,23.41,0.0,0.5,3.99,0.0,0.3,28.2
1,2015-01-31 08:17:00,2015-01-31 09:10:00,3,18.04,-73.965051,40.756716,1,N,-73.978622,40.766045,1,54.79,0.0,0.5,3.38,0.0,0.3,58.97
1,2015-01-16 09:26:00,2015-01-16 10:34:00,4,6.94,-73.999144,40.706383,1,N,-73.997195,40.705625,1,19.67,0.0,0.5,3.89,0.0,0.3,24.36
2,2015-01-04 03:54:00,2015-01-04 05:03:00,3,13.16,-73.988014,40.734487,1,N,-73.999414,40.715974,1,41.72,1.0,0.5,3.83,0.0,0.3,47.35
2,2015-01-27 04:25:00,2015-01-27 05:10:00,3,4.79,-73.929438,40.793347,1,N,-73.935578,40.804323,1,20.35,0.0,0.5,0.44,5.0,0.3,26.59
2,2015-01-13 07:20:00,2015-01-13 08:49:00,6,7.03,-73.97304,40.795993,1,N,-73.96313,40.812509,2,25.37,0.0,0.5,4.51,0.0,0.3,30.68
2,2015-01-14 14:41:00,2015-01-14 15:11:00,5,12.13,-73.997393,40.778451,1,N,-74.016623,40.762939,6,39.25,0.0,0.5,7.66,0.0,0.3,47.71
1,2015-01-03 14:13:00,2015-01-03 14:38:00,2,10.83,-73.941067,40.758112,1,N,-73.937229,40.748134,1,35.52,0.0,0.5,0.19,0.0,0.3,36.51
2,2015-01-04 17:05:00,2015-01-04 18:15:00,3,0.66,-73.916225,40.769467,1,N,-73.914977,40.776778,1,7.81,0.0,0.5,1.34,0.0,0.3,9.95
1,2015-01-31 08:52:00,2015-01-31 09:03:00,3,18.59,-73.93453,40.737588,1,N,-73.947961,40.719828,1,47.42,1.0,0.5,5.23,0.0,0.3,54.45
2,2015-01-22 06:43:00,2015-01-22 08:29:00,1,15.08,-73.960606,40.794574,1,N,-73.943492,40.784867,1,45.0,0.0,0.5,2.19,0.0,0.3,47.99
2,2015-01-10 12:08:00,2015-01-10 12:51:00,6,6.0,-73.916636,40.783113,1,N,-73.920889,40.775224,1,20.48,0.0,0.5,1.54,0.0,0.3,22.82
1,2015-01-22 06:49:00,2015-01-22 06:59:00,4,17.84,-73.915142,40.705267,1,N,-73.900767,40.68933,1,46.79,0.0,0.5,7.59,0.0,0.3,55.18
1,2015-01-09 22:36:00,2015-01-09 23:12:00,5,1.16,-73.94821,40.761913,1,N,-73.948854,40.774475,3,6.86,0.0,0.5,0.35,5.0,0.3,13.01
2,2015-01-12 15:50:00,2015-01-12 16:21:00,3,13.28,-73.985729,40.765356,6,N,-73.980199,40.780787,1,39.13,0.5,0.5,7.61,0.0,0.3,48.04
2,2015-01-20 01:40:00,2015-01-20 02:25:00,6,18.22,-74.000843,40.702859,1,N,-74.01663,40.710196,1,53.77,0.0,0.5,0.62,0.0,0.3,55.19
1,2015-01-01 07:07:00,2015-01-01 08:53:00,6,3.39,-73.961006,40.701843,1,N,-73.958713,40.717387,1,12.24,0.0,0.5,1.2,0.0,0.3,14.24
2,2015-01-20 07:48:00,2015-01-20 08:13:00,4,9.92,-74.017866,40.703356,1,N,-74.021548,40.703246,1,27.78,1.0,0.5,5.55,0.0,0.3,35.13
2,2015-01-03 21:20:00,2015-01-03 22:59:00,3,17.03,-73.940677,40.766144,1,N,-73.940167,40.76517,1,50.1,0.0,0.5,6.45,0.0,0.3,57.35
2,2015-01-02 11:15:00,2015-01-02 11:38:00,1,9.26,-73.957631,40.76818,1,N,-73.938749,40.762639,1,25.58,0.0,0.5,0.36,0.0,0.3,26.74
1,2015-01-17 21:44:00,2015-01-17 22:56:00,1,17.59,-73.937467,40.747124,1,N,-73.950906,40.728162,1,48.41,0.0,0.5,9.41,0.0,0.3,58.62
1,2015-01-26 12:13:00,2015-01-26 12:26:00,2,14.1,-73.913764,40.748182,1,N,-73.918178,40.728208,1,35.77,0.0,0.5,6.18,0.0,0.3,42.75
1,2015-01-17 14:45:00,2015-01-17 16:07:00,5,18.96,-73.944223,40.708566,1,N,-73.935747,40.718233,1,50.33,0.0,0.5,1.11,0.0,0.3,52.24
1,2015-01-23 21:08:00,2015-01-23 21:59:00,1,3.45,-73.92441,40.741299,1,N,-73.922135,40.752781,1,16.48,0.0,0.5,1.53,0.0,0.3,18.81
2,2015-01-16 12:53:00,2015-01-16 14:37:00,6,19.81,-73.906333,40.795415,1,N,-73.913607,40.813676,2,57.61,0.5,0.5,2.14,5.0,0.3,66.05
1,2015-01-15 14:29:00,2015-01-15 14:57:00,2,2.08,-73.91546,40.727225,1,N,-73.901039,40.712454,1,11.76,0.0,0.5,1.59,0.0,0.3,14.15
1,2015-01-11 17:41:00,2015-01-11 19:20:00,5,2.37,-73.905419,40.707639,1,N,-73.919755,40.702668,1,10.87,1.0,0.5,1.06,0.0,0.3,13.73
1,2015-01-12 06:44:00,2015-01-12 07:01:00,2,5.51,-73.956262,40.789379,1,N,-73.948374,40.777675,2,16.17,0.0,0.5,0.83,0.0,0.3,17.8
1,2015-01-14 15:38:00,2015-01-14 16:15:00,2,18.63,-73.92168,40.778485,1,N,-73.901932,40.763496,1,54.13,0.0,0.5,2.84,0.0,0.3,57.77
1,2015-01-18 01:33:00,2015-01-18 03:16:00,2,1.21,-73.91793,40.700888,1,N,-73.920648,40.702005,1,9.0,1.0,0.5,0.84,0.0,0.3,11.64
2,2015-01-09 15:30:00,2015-01-09 16:32:00,4,13.23,-73.98892,40.748834,1,N,-73.993034,40.752793,1,34.28,0.0,0.5,0.51,0.0,0.3,35.59
1,2015-01-23 03:30:00,2015-01-23 04:07:00,3,13.6,-73.957966,40.755929,1,N,-73.948466,40.741055,1,38.31,0.0,0.5,1.23,0.0,0.3,40.34
2,2015-01-05 07:20:00,2015-01-05 09:16:00,1,3.23,-73.956263,40.714638,1,N,-73.941484,40.697528,2,13.9,0.0,0.5,1.13,0.0,0.3,15.83
1,2015-01-31 23:09:00,2015-02-01 00:57:00,5,5.51,-73.939633,40.779875,1,N,-73.933906,40.795163,1,19.96,0.0,0.5,2.06,0.0,0.3,22.82
2,2015-01-08 21:34:00,2015-01-08 22:38:00,6,13.47,-74.003267,40.750727,1,N,-74.021724,40.731439,1,41.53,0.0,0.5,5.68,0.0,0.3,48.01
1,2015-01-04 01:15:00,2015-01-04 01:52:00,4,5.82,-74.014211,40.737162,1,N,-74.005395,40.745239,1,18.42,0.0,0.5,1.9,0.0,0.3,21.12
1,2015-01-02 18:00:00,2015-01-02 19:06:00,5,1.46,-73.950136,40.719811,1,N,-73.954971,40.737177,1,4.73,0.0,0.5,0.32,0.0,0.3,5.85
2,2015-01-29 09:37:00,2015-01-29 11:17:00,2,1.71,-73.90423,40.7735,1,N,-73.896372,40.765891,2,11.71,0.0,0.5,1.45,0.0,0.3,13.96
2,2015-01-25 17:12:00,2015-01-25 18:15:00,6,7.46,-73.990804,40.79488,1,N,-73.997026,40.782471,2,25.18,0.5,0.5,0.44,0.0,0.3,26.92
1,2015-01-31 07:32:00,2015-01-31 08:17:00,1,7.58,-73.931015,40.733549,1,N,-73.927634,40.731391,1,24.01,0.0,0.5,3.29,0.0,0.3,28.1
2,2015-01-18 02:58:00,2015-01-18 04:28:00,1,15.9,-73.928158,40.789567,1,N,-73.944174,40.785437,1,41.7,0.5,0.5,4.59,0.0,0.3,47.59
2,2015-01-07 18:06:00,2015-01-07 18:57:00,3,11.72,-74.004092,40.765973,1,N,-74.009903,40.747061,1,29.6,0.0,0.5,1.7,5.0,0.3,37.1
1,2015-01-26 02:26:00,2015-01-26 03:20:00,5,18.37,-73.961567,40.779042,1,N,-73.948324,40.795511,1,49.8,0.5,0.5,2.64,0.0,0.3,53.74
1,2015-01-14 10:06:00,2015-01-14 10:41:00,3,16.48,-73.904153,40.714926,1,N,-73.91023,40.721222,1,43.96,0.0,0.5,0.88,0.0,0.3,45.64
1,2015-01-25 18:41:00,2015-01-25 19:47:00,6,15.48,-73.990623,40.757437,1,N,-74.009583,40.743549,1,41.6,0.0,0.5,1.58,0.0,0.3,43.98
1,2015-01-13 05:19:00,2015-01-13 07:16:00,1,13.24,-73.910648,40.70193,1,N,-73.896759,40.701608,2,36.95,0.0,0.5,7.28,0.0,0.3,45.03
2,2015-01-18 18:51:00,2015-01-18 19:02:00,1,19.3,-73.929346,40.788029,1,N,-73.942152,40.781925,2,51.5,0.0,0.5,6.51,0.0,0.3,58.81
2,2015-01-03 19:18:00,2015-01-03 19:40:00,2,16.11,-73.952442,40.718718,1,N,-73.942532,40.709982,1,50.0,0.0,0.5,9.57,0.0,0.3,60.37
1,2015-01-18 06:47:00,2015-01-18 07:31:00,1,11.47,-73.936647,40.771917,1,N,-73.927242,40.763534,1,38.43,0.5,0.5,2.28,0.0,0.3,42.01
2,2015-01-03 09:42:00,2015-01-03 10:05:00,6,12.25,-74.00674,40.782945,1,N,-74.012679,40.765477,5,32.5,0.0,0.5,4.31,0.0,0.3,37.61
1,2015-01-05 14:46:00,2015-01-05 16:30:00,5,13.97,-73.93915,40.772924,1,Y,-73.942557,40.770265,1,36.05,0.5,0.5,2.23,0.0,0.3,39.58
1,2015-01-16 05:53:00,2015-01-16 06:21:00,1,14.25,-73.951861,40.734943,1,N,-73.945461,40.726501,1,41.0,0.0,0.5,5.24,5.0,0.3,52.04
